year,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total,gender,pct_admitted,pct_matriculated
2016,176947,2,608.0,386.0,125.0,0.0,125.0,Female,0.6348684210526315,0.3238341968911917
2016,176947,99,1365.0,833.0,263.0,1.0,264.0,Total,0.6102564102564103,0.3169267707082833
2016,176965,1,2183.0,1611.0,704.0,12.0,716.0,Male,0.7379752633989922,0.4444444444444444
2016,176965,2,2936.0,2209.0,874.0,15.0,889.0,Female,0.7523841961852861,0.40244454504300586
2016,176965,99,5119.0,3820.0,1578.0,27.0,1605.0,Total,0.7462394999023246,0.4201570680628272
2016,176983,1,65.0,48.0,38.0,6.0,44.0,Male,0.7384615384615385,0.9166666666666666
2016,176983,2,6.0,5.0,1.0,3.0,4.0,Female,0.8333333333333334,0.8
2016,176983,99,71.0,53.0,39.0,9.0,48.0,Total,0.7464788732394366,0.9056603773584906
2016,176992,1,,,,,,Male,,
2016,176992,2,,,,,,Female,,
2016,176992,99,,,,,,Total,,
2016,177038,1,,,,,,Male,,
2016,177038,2,,,,,,Female,,
2016,177038,99,,,,,,Total,,
2016,177056,1,15.0,9.0,2.0,6.0,8.0,Male,0.6,0.8888888888888888
2016,177056,2,16.0,13.0,5.0,5.0,10.0,Female,0.8125,0.7692307692307693
2016,177056,99,31.0,22.0,7.0,11.0,18.0,Total,0.7096774193548387,0.8181818181818182
2016,177065,1,,,,,,Male,,
2016,177065,2,,,,,,Female,,
2016,177065,99,,,,,,Total,,
2016,177083,1,12.0,12.0,11.0,,11.0,Male,1.0,0.9166666666666666
2016,177083,2,0.0,,,,,Female,,
2016,177083,99,12.0,12.0,11.0,,11.0,Total,1.0,0.9166666666666666
2016,177092,1,,,,,,Male,,
2016,177092,2,,,,,,Female,,
2016,177092,99,,,,,,Total,,
2016,177117,1,0.0,,,,,Male,,
2016,177117,2,374.0,257.0,102.0,0.0,102.0,Female,0.6871657754010695,0.3968871595330739
2016,177117,99,374.0,257.0,102.0,0.0,102.0,Total,0.6871657754010695,0.3968871595330739
2016,177126,1,,,,,,Male,,
2016,177126,2,,,,,,Female,,
2016,177126,99,,,,,,Total,,
2016,177135,1,,,,,,Male,,
2016,177135,2,,,,,,Female,,
2016,177135,99,,,,,,Total,,
2016,177144,1,1323.0,689.0,133.0,0.0,133.0,Male,0.5207860922146637,0.193033381712627
2016,177144,2,1982.0,1232.0,136.0,0.0,136.0,Female,0.6215943491422805,0.11038961038961038
2016,177144,99,3305.0,1921.0,269.0,0.0,269.0,Total,0.5812405446293495,0.14003123373243104
2016,177214,1,970.0,663.0,208.0,43.0,251.0,Male,0.6835051546391753,0.37858220211161386
2016,177214,2,1391.0,989.0,238.0,40.0,278.0,Female,0.710999281092739,0.2810920121334681
2016,177214,99,2361.0,1652.0,446.0,83.0,529.0,Total,0.699703515459551,0.3202179176755448
2016,177250,1,,,,,,Male,,
2016,177250,2,,,,,,Female,,
2016,177250,99,,,,,,Total,,
2016,177278,1,,,,,,Male,,
2016,177278,2,,,,,,Female,,
2016,177278,99,,,,,,Total,,
2016,177287,1,,,,,,Male,,
2016,177287,2,,,,,,Female,,
2016,177287,99,,,,,,Total,,
2016,177302,1,,,,,,Male,,
2016,177302,2,,,,,,Female,,
2016,177302,99,,,,,,Total,,
2016,177339,1,455.0,342.0,172.0,0.0,172.0,Male,0.7516483516483516,0.5029239766081871
2016,177339,2,669.0,505.0,215.0,0.0,215.0,Female,0.7548579970104634,0.42574257425742573
2016,177339,99,1124.0,847.0,387.0,0.0,387.0,Total,0.75355871886121,0.45690672963400236
2016,177418,1,204.0,188.0,64.0,0.0,64.0,Male,0.9215686274509803,0.3404255319148936
2016,177418,2,273.0,239.0,77.0,0.0,77.0,Female,0.8754578754578755,0.32217573221757323
2016,177418,99,477.0,427.0,141.0,0.0,141.0,Total,0.8951781970649895,0.33021077283372363
2016,177436,1,,,,,,Male,,
2016,177436,2,,,,,,Female,,
2016,177436,99,,,,,,Total,,
2016,177472,1,,,,,,Male,,
2016,177472,2,,,,,,Female,,
2016,177472,99,,,,,,Total,,
2016,177542,1,251.0,156.0,77.0,1.0,78.0,Male,0.6215139442231076,0.5
2016,177542,2,346.0,212.0,60.0,1.0,61.0,Female,0.6127167630057804,0.28773584905660377
2016,177542,99,597.0,368.0,137.0,2.0,139.0,Total,0.6164154103852596,0.37771739130434784
2016,177551,1,,,,,,Male,,
2016,177551,2,,,,,,Female,,
2016,177551,99,,,,,,Total,,
2016,177579,1,147.0,117.0,34.0,,34.0,Male,0.7959183673469388,0.2905982905982906
2016,177579,2,330.0,244.0,63.0,,63.0,Female,0.7393939393939394,0.2581967213114754
2016,177579,99,477.0,361.0,97.0,,97.0,Total,0.7568134171907757,0.26869806094182824
2016,177588,1,,,,,,Male,,
2016,177588,2,,,,,,Female,,
2016,177588,99,,,,,,Total,,
2016,177603,1,,,,,,Male,,
2016,177603,2,,,,,,Female,,
2016,177603,99,,,,,,Total,,
2016,177676,1,,,,,,Male,,
2016,177676,2,,,,,,Female,,
2016,177676,99,,,,,,Total,,
2016,177685,1,,,,,,Male,,
2016,177685,2,,,,,,Female,,
2016,177685,99,,,,,,Total,,
2016,177719,1,,,,,,Male,,
2016,177719,2,,,,,,Female,,
2016,177719,99,,,,,,Total,,
2016,177746,1,191.0,115.0,35.0,,35.0,Male,0.6020942408376964,0.30434782608695654
2016,177746,2,587.0,391.0,128.0,,128.0,Female,0.666098807495741,0.3273657289002558
2016,177746,99,778.0,506.0,163.0,,163.0,Total,0.6503856041131105,0.3221343873517787
2016,177816,1,10.0,10.0,10.0,,10.0,Male,1.0,1.0
2016,177816,2,0.0,,,,,Female,,
2016,177816,99,10.0,10.0,10.0,,10.0,Total,1.0,1.0
2016,177834,1,,,,,,Male,,
2016,177834,2,,,,,,Female,,
2016,177834,99,,,,,,Total,,
2016,177870,1,,,,,,Male,,
2016,177870,2,,,,,,Female,,
2016,177870,99,,,,,,Total,,
2016,177931,1,1.0,1.0,1.0,,1.0,Male,1.0,1.0
2016,177931,2,16.0,10.0,10.0,,10.0,Female,0.625,1.0
2016,177931,99,17.0,11.0,11.0,,11.0,Total,0.6470588235294118,1.0
2016,177940,1,,,,,,Male,,
2016,177940,2,,,,,,Female,,
2016,177940,99,,,,,,Total,,
2016,177968,1,1919.0,1011.0,456.0,3.0,459.0,Male,0.5268368942157373,0.4540059347181009
2016,177968,2,2120.0,1198.0,512.0,4.0,516.0,Female,0.5650943396226416,0.4307178631051753
2016,177968,99,4039.0,2209.0,968.0,7.0,975.0,Total,0.5469175538499629,0.441376188320507
2016,177977,1,,,,,,Male,,
2016,177977,2,,,,,,Female,,
2016,177977,99,,,,,,Total,,
2016,177986,1,,,,,,Male,,
2016,177986,2,,,,,,Female,,
2016,177986,99,,,,,,Total,,
2016,177995,1,,,,,,Male,,
2016,177995,2,,,,,,Female,,
2016,177995,99,,,,,,Total,,
2016,178004,1,0.0,,,,,Male,,
2016,178004,2,3.0,3.0,3.0,0.0,3.0,Female,1.0,1.0
2016,178004,99,3.0,3.0,3.0,0.0,3.0,Total,1.0,1.0
2016,178059,1,722.0,688.0,211.0,0.0,211.0,Male,0.9529085872576177,0.3066860465116279
2016,178059,2,1124.0,1025.0,343.0,1.0,344.0,Female,0.9119217081850534,0.335609756097561
2016,178059,99,1846.0,1713.0,554.0,1.0,555.0,Total,0.9279523293607801,0.3239929947460595
2016,178077,1,,,,,,Male,,
2016,178077,2,,,,,,Female,,
2016,178077,99,,,,,,Total,,
2016,178110,1,,,,,,Male,,
2016,178110,2,,,,,,Female,,
2016,178110,99,,,,,,Total,,
2016,178183,1,,,,,,Male,,
2016,178183,2,,,,,,Female,,
2016,178183,99,,,,,,Total,,
2016,178208,1,52.0,51.0,8.0,35.0,43.0,Male,0.9807692307692307,0.8431372549019608
2016,178208,2,60.0,60.0,15.0,38.0,53.0,Female,1.0,0.8833333333333333
2016,178208,99,112.0,111.0,23.0,73.0,96.0,Total,0.9910714285714286,0.8648648648648649
2016,178217,1,,,,,,Male,,
2016,178217,2,,,,,,Female,,
2016,178217,99,,,,,,Total,,
2016,178244,1,516.0,277.0,148.0,1.0,149.0,Male,0.5368217054263565,0.5379061371841155
2016,178244,2,484.0,235.0,131.0,6.0,137.0,Female,0.4855371900826446,0.5829787234042553
2016,178244,99,1000.0,512.0,279.0,7.0,286.0,Total,0.512,0.55859375
2016,178262,1,,,,,,Male,,
2016,178262,2,,,,,,Female,,
2016,178262,99,,,,,,Total,,
2016,178305,1,,,,,,Male,,
2016,178305,2,,,,,,Female,,
2016,178305,99,,,,,,Total,,
2016,178314,1,,,,,,Male,,
2016,178314,2,,,,,,Female,,
2016,178314,99,,,,,,Total,,
2016,178341,1,1028.0,943.0,427.0,32.0,459.0,Male,0.9173151750972762,0.4867444326617179
2016,178341,2,1571.0,1509.0,572.0,26.0,598.0,Female,0.9605346912794398,0.39628893306825713
2016,178341,99,2599.0,2452.0,999.0,58.0,1057.0,Total,0.9434397845325125,0.4310766721044046
2016,178369,1,1665.0,807.0,298.0,0.0,298.0,Male,0.4846846846846847,0.36926889714993805
2016,178369,2,1600.0,711.0,146.0,1.0,147.0,Female,0.444375,0.20675105485232068
2016,178369,99,3265.0,1518.0,444.0,1.0,445.0,Total,0.4649310872894334,0.29314888010540185
2016,178387,1,,,,,,Male,,
2016,178387,2,,,,,,Female,,
2016,178387,99,,,,,,Total,,
2016,178396,1,9267.0,6799.0,2150.0,54.0,2204.0,Male,0.7336786446530701,0.3241653184291808
2016,178396,2,11840.0,8968.0,2522.0,46.0,2568.0,Female,0.7574324324324324,0.2863514719000892
2016,178396,99,21107.0,15767.0,4672.0,100.0,4772.0,Total,0.7470033638129531,0.302657449102556
2016,178402,1,1879.0,1125.0,466.0,8.0,474.0,Male,0.5987227248536455,0.42133333333333334
2016,178402,2,3259.0,2054.0,729.0,9.0,738.0,Female,0.6302546793494938,0.3592989289191821
2016,178402,99,5138.0,3179.0,1195.0,17.0,1212.0,Total,0.6187232386142468,0.3812519660270525
2016,178411,1,2982.0,2462.0,1117.0,11.0,1128.0,Male,0.8256203890006707,0.45816409423233145
2016,178411,2,1184.0,843.0,353.0,1.0,354.0,Female,0.7119932432432432,0.4199288256227758
2016,178411,99,4166.0,3305.0,1470.0,12.0,1482.0,Total,0.7933269323091695,0.44841149773071104
2016,178420,1,725.0,527.0,186.0,15.0,201.0,Male,0.7268965517241379,0.38140417457305503
2016,178420,2,1222.0,848.0,229.0,11.0,240.0,Female,0.6939443535188216,0.2830188679245283
2016,178420,99,1947.0,1375.0,415.0,26.0,441.0,Total,0.7062146892655368,0.32072727272727275
2016,178439,1,,,,,,Male,,
2016,178439,2,,,,,,Female,,
2016,178439,99,,,,,,Total,,
2016,178448,1,,,,,,Male,,
2016,178448,2,,,,,,Female,,
2016,178448,99,,,,,,Total,,
2016,178466,1,45.0,16.0,14.0,2.0,16.0,Male,0.35555555555555557,1.0
2016,178466,2,5.0,2.0,1.0,0.0,1.0,Female,0.4,0.5
2016,178466,99,50.0,18.0,15.0,2.0,17.0,Total,0.36,0.9444444444444444
2016,178484,1,,,,,,Male,,
2016,178484,2,,,,,,Female,,
2016,178484,99,,,,,,Total,,
2016,178518,1,,,,,,Male,,
2016,178518,2,,,,,,Female,,
2016,178518,99,,,,,,Total,,
2016,178527,1,,,,,,Male,,
2016,178527,2,,,,,,Female,,
2016,178527,99,,,,,,Total,,
2016,178615,1,2267.0,1461.0,497.0,4.0,501.0,Male,0.6444640494044993,0.34291581108829566
2016,178615,2,2911.0,2044.0,761.0,1.0,762.0,Female,0.702164204740639,0.37279843444227007
2016,178615,99,5178.0,3505.0,1258.0,5.0,1263.0,Total,0.6769022788721514,0.36034236804564906
2016,178624,1,2200.0,1582.0,529.0,40.0,569.0,Male,0.7190909090909091,0.35967130214917825
2016,178624,2,3182.0,2404.0,807.0,29.0,836.0,Female,0.7554996857322439,0.34775374376039936
2016,178624,99,5382.0,3986.0,1336.0,69.0,1405.0,Total,0.7406168710516536,0.35248369292523835
2016,178679,1,71.0,71.0,59.0,1.0,60.0,Male,1.0,0.8450704225352113
2016,178679,2,76.0,76.0,56.0,0.0,56.0,Female,1.0,0.7368421052631579
2016,178679,99,147.0,147.0,115.0,1.0,116.0,Total,1.0,0.7891156462585034
2016,178697,1,1076.0,159.0,156.0,0.0,156.0,Male,0.14776951672862454,0.9811320754716981
2016,178697,2,1786.0,248.0,230.0,1.0,231.0,Female,0.13885778275475924,0.9314516129032258
2016,178697,99,2862.0,407.0,386.0,1.0,387.0,Total,0.14220824598183088,0.9508599508599509
2016,178721,1,752.0,500.0,66.0,171.0,237.0,Male,0.6648936170212766,0.474
2016,178721,2,499.0,358.0,89.0,125.0,214.0,Female,0.717434869739479,0.5977653631284916
2016,178721,99,1251.0,858.0,155.0,296.0,451.0,Total,0.6858513189448441,0.5256410256410257
2016,178767,1,3.0,2.0,2.0,0.0,2.0,Male,0.6666666666666666,1.0
2016,178767,2,3.0,0.0,,,,Female,0.0,
2016,178767,99,6.0,2.0,2.0,0.0,2.0,Total,0.3333333333333333,1.0
2016,178828,1,,,,,,Male,,
2016,178828,2,,,,,,Female,,
2016,178828,99,,,,,,Total,,
2016,178891,1,,,,,,Male,,
2016,178891,2,,,,,,Female,,
2016,178891,99,,,,,,Total,,
2016,178989,1,,,,,,Male,,
2016,178989,2,,,,,,Female,,
2016,178989,99,,,,,,Total,,
2016,179043,1,1070.0,796.0,171.0,1.0,172.0,Male,0.7439252336448599,0.21608040201005024
2016,179043,2,1968.0,1454.0,231.0,0.0,231.0,Female,0.7388211382113821,0.15887207702888584
2016,179043,99,3038.0,2250.0,402.0,1.0,403.0,Total,0.7406188281764319,0.1791111111111111
2016,179052,1,35.0,30.0,20.0,,20.0,Male,0.8571428571428571,0.6666666666666666
2016,179052,2,29.0,15.0,7.0,,7.0,Female,0.5172413793103449,0.4666666666666667
2016,179052,99,64.0,47.0,27.0,,27.0,Total,0.734375,0.574468085106383
2016,179070,1,,,,,,Male,,
2016,179070,2,,,,,,Female,,
2016,179070,99,,,,,,Total,,
2016,179159,1,5235.0,3327.0,601.0,3.0,604.0,Male,0.6355300859598854,0.18154493537721672
2016,179159,2,7537.0,4942.0,926.0,0.0,926.0,Female,0.6556985538012472,0.18737353298259815
2016,179159,99,12772.0,8269.0,1527.0,3.0,1530.0,Total,0.6474318822424052,0.18502841939775064
2016,179195,1,,,,,,Male,,
2016,179195,2,,,,,,Female,,
2016,179195,99,,,,,,Total,,
2016,179229,1,,,,,,Male,,
2016,179229,2,,,,,,Female,,
2016,179229,99,,,,,,Total,,
2016,179238,1,,,,,,Male,,
2016,179238,2,,,,,,Female,,
2016,179238,99,,,,,,Total,,
2016,179256,1,35.0,9.0,8.0,0.0,8.0,Male,0.2571428571428571,0.8888888888888888
2016,179256,2,16.0,6.0,6.0,0.0,6.0,Female,0.375,1.0
2016,179256,99,51.0,15.0,14.0,0.0,14.0,Total,0.29411764705882354,0.9333333333333333
2016,179265,1,95.0,65.0,40.0,0.0,40.0,Male,0.6842105263157895,0.6153846153846154
2016,179265,2,227.0,165.0,80.0,0.0,80.0,Female,0.7268722466960352,0.48484848484848486
2016,179265,99,322.0,230.0,120.0,0.0,120.0,Total,0.7142857142857143,0.5217391304347826
2016,179308,1,,,,,,Male,,
2016,179308,2,,,,,,Female,,
2016,179308,99,,,,,,Total,,
2016,179317,1,,,,,,Male,,
2016,179317,2,,,,,,Female,,
2016,179317,99,,,,,,Total,,
2016,179326,1,811.0,745.0,199.0,6.0,205.0,Male,0.9186189889025894,0.2751677852348993
2016,179326,2,1009.0,887.0,228.0,24.0,252.0,Female,0.8790882061446977,0.28410372040586246
2016,179326,99,1820.0,1632.0,427.0,30.0,457.0,Total,0.8967032967032967,0.2800245098039216
2016,179344,1,,,,,,Male,,
2016,179344,2,,,,,,Female,,
2016,179344,99,,,,,,Total,,
2016,179450,1,,,,,,Male,,
2016,179450,2,,,,,,Female,,
2016,179450,99,,,,,,Total,,
2016,179511,1,,,,,,Male,,
2016,179511,2,,,,,,Female,,
2016,179511,99,,,,,,Total,,
2016,179539,1,,,,,,Male,,
2016,179539,2,,,,,,Female,,
2016,179539,99,,,,,,Total,,
2016,179548,1,0.0,,,,,Male,,
2016,179548,2,1168.0,713.0,160.0,0.0,160.0,Female,0.610445205479452,0.2244039270687237
2016,179548,99,1168.0,713.0,160.0,0.0,160.0,Total,0.610445205479452,0.2244039270687237
2016,179557,1,2052.0,1688.0,704.0,53.0,757.0,Male,0.8226120857699805,0.4484597156398104
2016,179557,2,3132.0,2605.0,1044.0,57.0,1101.0,Female,0.8317369093231162,0.4226487523992322
2016,179557,99,5184.0,4293.0,1748.0,110.0,1858.0,Total,0.828125,0.4327975774516655
2016,179566,1,3394.0,2793.0,1228.0,24.0,1252.0,Male,0.8229228049499117,0.44826351593268887
2016,179566,2,5644.0,4833.0,1930.0,12.0,1942.0,Female,0.8563075832742736,0.40182081522863644
2016,179566,99,9038.0,7626.0,3158.0,36.0,3194.0,Total,0.843770745740208,0.4188303173354314
2016,179645,1,,,,,,Male,,
2016,179645,2,,,,,,Female,,
2016,179645,99,,,,,,Total,,
2016,179715,1,,,,,,Male,,
2016,179715,2,,,,,,Female,,
2016,179715,99,,,,,,Total,,
2016,179812,1,,,,,,Male,,
2016,179812,2,,,,,,Female,,
2016,179812,99,,,,,,Total,,
2016,179867,1,13760.0,2361.0,835.0,4.0,839.0,Male,0.1715843023255814,0.35535789919525623
2016,179867,2,15437.0,2466.0,931.0,6.0,937.0,Female,0.1597460646498672,0.3799675587996756
2016,179867,99,29197.0,4827.0,1766.0,10.0,1776.0,Total,0.16532520464431277,0.36793039154754503
2016,179894,1,1009.0,502.0,179.0,7.0,186.0,Male,0.4975222993062438,0.3705179282868526
2016,179894,2,1621.0,723.0,254.0,3.0,257.0,Female,0.446020974706971,0.355463347164592
2016,179894,99,2630.0,1225.0,433.0,10.0,443.0,Total,0.46577946768060835,0.3616326530612245
2016,179919,1,,,,,,Male,,
2016,179919,2,,,,,,Female,,
2016,179919,99,,,,,,Total,,
2016,179946,1,961.0,582.0,111.0,,111.0,Male,0.6056191467221644,0.19072164948453607
2016,179946,2,700.0,500.0,110.0,,110.0,Female,0.7142857142857143,0.22
2016,179946,99,1663.0,1084.0,221.0,,221.0,Total,0.6518340348767288,0.20387453874538744
2016,179955,1,809.0,433.0,102.0,,102.0,Male,0.5352286773794809,0.23556581986143188
2016,179955,2,1272.0,630.0,139.0,,139.0,Female,0.49528301886792453,0.22063492063492063
2016,179955,99,2081.0,1063.0,241.0,,241.0,Total,0.5108121095627103,0.22671683913452492
2016,179964,1,199.0,140.0,48.0,0.0,48.0,Male,0.7035175879396985,0.34285714285714286
2016,179964,2,696.0,488.0,150.0,0.0,150.0,Female,0.7011494252873564,0.3073770491803279
2016,179964,99,895.0,628.0,198.0,0.0,198.0,Total,0.7016759776536313,0.31528662420382164
2016,179991,1,,,,,,Male,,
2016,179991,2,,,,,,Female,,
2016,179991,99,,,,,,Total,,
2016,180054,1,,,,,,Male,,
2016,180054,2,,,,,,Female,,
2016,180054,99,,,,,,Total,,
2016,180063,1,,,,,,Male,,
2016,180063,2,,,,,,Female,,
2016,180063,99,,,,,,Total,,
2016,180081,1,,,,,,Male,,
2016,180081,2,,,,,,Female,,
2016,180081,99,,,,,,Total,,
2016,180090,1,,,,,,Male,,
2016,180090,2,,,,,,Female,,
2016,180090,99,,,,,,Total,,
2016,180106,1,1174.0,839.0,135.0,1.0,136.0,Male,0.7146507666098807,0.16209773539928488
2016,180106,2,1831.0,1309.0,203.0,0.0,203.0,Female,0.7149098853085746,0.15508021390374332
2016,180106,99,3005.0,2148.0,338.0,1.0,339.0,Total,0.7148086522462562,0.15782122905027932
2016,180151,1,,,,,,Male,,
2016,180151,2,,,,,,Female,,
2016,180151,99,,,,,,Total,,
2016,180160,1,,,,,,Male,,
2016,180160,2,,,,,,Female,,
2016,180160,99,,,,,,Total,,
2016,180179,1,,,,,,Male,,
2016,180179,2,,,,,,Female,,
2016,180179,99,,,,,,Total,,
2016,180197,1,,,,,,Male,,
2016,180197,2,,,,,,Female,,
2016,180197,99,,,,,,Total,,
2016,180203,1,,,,,,Male,,
2016,180203,2,,,,,,Female,,
2016,180203,99,,,,,,Total,,
2016,180212,1,,,,,,Male,,
2016,180212,2,,,,,,Female,,
2016,180212,99,,,,,,Total,,
2016,180249,1,,,,,,Male,,
2016,180249,2,,,,,,Female,,
2016,180249,99,,,,,,Total,,
2016,180258,1,354.0,194.0,37.0,1.0,38.0,Male,0.5480225988700564,0.1958762886597938
2016,180258,2,774.0,446.0,56.0,1.0,57.0,Female,0.5762273901808785,0.12780269058295965
2016,180258,99,1128.0,640.0,93.0,2.0,95.0,Total,0.5673758865248227,0.1484375
2016,180276,1,,,,,,Male,,
2016,180276,2,,,,,,Female,,
2016,180276,99,,,,,,Total,,
2016,180328,1,,,,,,Male,,
2016,180328,2,,,,,,Female,,
2016,180328,99,,,,,,Total,,
2016,180373,1,,,,,,Male,,
2016,180373,2,,,,,,Female,,
2016,180373,99,,,,,,Total,,
2016,180391,1,,,,,,Male,,
2016,180391,2,,,,,,Female,,
2016,180391,99,,,,,,Total,,
2016,180416,1,438.0,396.0,143.0,1.0,144.0,Male,0.9041095890410958,0.36363636363636365
2016,180416,2,176.0,150.0,60.0,0.0,60.0,Female,0.8522727272727273,0.4
2016,180416,99,614.0,546.0,203.0,1.0,204.0,Total,0.8892508143322475,0.37362637362637363
2016,180461,1,7358.0,7158.0,1632.0,318.0,1950.0,Male,0.9728187007338951,0.27242246437552387
2016,180461,2,8638.0,6098.0,1297.0,256.0,1553.0,Female,0.7059504514934013,0.2546736634962283
2016,180461,99,15996.0,13256.0,2929.0,574.0,3503.0,Total,0.8287071767941986,0.2642576946288473
2016,180489,1,2904.0,2726.0,717.0,53.0,770.0,Male,0.9387052341597796,0.28246515040352166
2016,180489,2,3756.0,3430.0,778.0,72.0,850.0,Female,0.9132055378061767,0.2478134110787172
2016,180489,99,6660.0,6156.0,1495.0,125.0,1620.0,Total,0.9243243243243243,0.2631578947368421
2016,180522,1,344.0,344.0,162.0,12.0,174.0,Male,1.0,0.5058139534883721
2016,180522,2,184.0,184.0,64.0,11.0,75.0,Female,1.0,0.4076086956521739
2016,180522,99,528.0,528.0,226.0,23.0,249.0,Total,1.0,0.4715909090909091
2016,180595,1,640.0,377.0,88.0,1.0,89.0,Male,0.5890625,0.23607427055702918
2016,180595,2,905.0,582.0,128.0,0.0,128.0,Female,0.6430939226519337,0.21993127147766323
2016,180595,99,1545.0,959.0,216.0,1.0,217.0,Total,0.6207119741100323,0.22627737226277372
2016,180647,1,,,,,,Male,,
2016,180647,2,,,,,,Female,,
2016,180647,99,,,,,,Total,,
2016,180692,1,,,,,,Male,,
2016,180692,2,,,,,,Female,,
2016,180692,99,,,,,,Total,,
2016,180771,1,,,,,,Male,,
2016,180771,2,,,,,,Female,,
2016,180771,99,,,,,,Total,,
2016,180814,1,,,,,,Male,,
2016,180814,2,,,,,,Female,,
2016,180814,99,,,,,,Total,,
2016,180832,1,7.0,4.0,4.0,0.0,4.0,Male,0.5714285714285714,1.0
2016,180832,2,87.0,45.0,24.0,1.0,25.0,Female,0.5172413793103449,0.5555555555555556
2016,180832,99,94.0,49.0,28.0,1.0,29.0,Total,0.5212765957446809,0.5918367346938775
2016,180878,1,6.0,2.0,1.0,1.0,2.0,Male,0.3333333333333333,1.0
2016,180878,2,94.0,85.0,49.0,7.0,56.0,Female,0.9042553191489362,0.6588235294117647
2016,180878,99,100.0,87.0,50.0,8.0,58.0,Total,0.87,0.6666666666666666
2016,180902,1,,,,,,Male,,
2016,180902,2,,,,,,Female,,
2016,180902,99,,,,,,Total,,
2016,180948,1,,,,,,Male,,
2016,180948,2,,,,,,Female,,
2016,180948,99,,,,,,Total,,
2016,180957,1,,,,,,Male,,
2016,180957,2,,,,,,Female,,
2016,180957,99,,,,,,Total,,
2016,180984,1,813.0,544.0,170.0,,170.0,Male,0.6691266912669127,0.3125
2016,180984,2,583.0,479.0,153.0,,153.0,Female,0.8216123499142367,0.31941544885177453
2016,180984,99,1396.0,1023.0,323.0,,323.0,Total,0.7328080229226361,0.31573802541544477
2016,181002,1,4428.0,3092.0,457.0,0.0,457.0,Male,0.6982836495031617,0.14780077619663648
2016,181002,2,5924.0,4223.0,576.0,0.0,576.0,Female,0.712862930452397,0.13639592706606676
2016,181002,99,10352.0,7315.0,1033.0,0.0,1033.0,Total,0.7066267387944358,0.14121667805878332
2016,181020,1,1009.0,729.0,148.0,,148.0,Male,0.7224975222993062,0.2030178326474623
2016,181020,2,963.0,767.0,155.0,,155.0,Female,0.7964693665628245,0.20208604954367665
2016,181020,99,1972.0,1496.0,303.0,,303.0,Total,0.7586206896551724,0.20254010695187166
2016,181093,1,136.0,78.0,18.0,1.0,19.0,Male,0.5735294117647058,0.24358974358974358
2016,181093,2,204.0,115.0,33.0,3.0,36.0,Female,0.5637254901960784,0.3130434782608696
2016,181093,99,340.0,193.0,51.0,4.0,55.0,Total,0.5676470588235294,0.2849740932642487
2016,181127,1,861.0,533.0,133.0,1.0,134.0,Male,0.6190476190476191,0.25140712945590993
2016,181127,2,861.0,568.0,142.0,2.0,144.0,Female,0.6596980255516841,0.2535211267605634
2016,181127,99,1722.0,1101.0,275.0,3.0,278.0,Total,0.6393728222996515,0.2524977293369664
2016,181136,1,,,,,,Male,,
2016,181136,2,,,,,,Female,,
2016,181136,99,,,,,,Total,,
2016,181145,1,,,,,,Male,,
2016,181145,2,,,,,,Female,,
2016,181145,99,,,,,,Total,,
2016,181190,1,,,,,,Male,,
2016,181190,2,,,,,,Female,,
2016,181190,99,,,,,,Total,,
2016,181215,1,1154.0,980.0,418.0,8.0,426.0,Male,0.8492201039861352,0.4346938775510204
2016,181215,2,1661.0,1415.0,578.0,4.0,582.0,Female,0.851896447922938,0.41130742049469965
2016,181215,99,2815.0,2395.0,996.0,12.0,1008.0,Total,0.8507992895204263,0.4208768267223382
2016,181242,1,,,,,,Male,,
2016,181242,2,,,,,,Female,,
2016,181242,99,,,,,,Total,,
2016,181297,1,17.0,7.0,4.0,0.0,4.0,Male,0.4117647058823529,0.5714285714285714
2016,181297,2,223.0,78.0,39.0,1.0,40.0,Female,0.34977578475336324,0.5128205128205128
2016,181297,99,240.0,85.0,43.0,1.0,44.0,Total,0.3541666666666667,0.5176470588235295
2016,181303,1,,,,,,Male,,
2016,181303,2,,,,,,Female,,
2016,181303,99,,,,,,Total,,
2016,181312,1,,,,,,Male,,
2016,181312,2,,,,,,Female,,
2016,181312,99,,,,,,Total,,
2016,181330,1,785.0,517.0,185.0,,185.0,Male,0.6585987261146496,0.3578336557059961
