year,fips,unitid,reqt_hs_diploma,reqt_hs_rank,reqt_test_scores,reqt_sat_scores,reqt_other_test,reqt_residence,reqt_ability_to_benefit,reqt_age,reqt_toefl,reqt_other,years_college_reqd,no_entering_freshmen,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_act_report_period,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2015,51,233541,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,1.0,,400.0,90.0,131.0,29.0,430.0,560.0,440.0,563.0,19.0,25.0,18.0,25.0,17.0,25.0,410.0,540.0,,
2015,51,233611,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,124.0,50.0,208.0,84.0,470.0,580.0,430.0,570.0,19.0,26.0,18.0,26.0,18.0,25.0,450.0,550.0,4.0,10.0
2015,51,233639,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233648,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233657,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233666,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233684,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233718,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,15.0,63.0,9.0,38.0,500.0,655.0,435.0,575.0,22.0,27.0,23.0,26.0,25.0,31.0,450.0,640.0,,
2015,51,233754,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233772,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233842,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233897,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,260.0,88.0,74.0,25.0,420.0,530.0,430.0,510.0,17.0,22.0,15.0,22.0,16.0,21.0,410.0,510.0,,
2015,51,233903,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233921,,0.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,5615.0,89.0,0.0,0.0,540.0,640.0,560.0,680.0,,,,,,,530.0,630.0,,
2015,51,233949,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234030,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,1.0,,3565.0,89.0,1101.0,28.0,500.0,610.0,490.0,590.0,21.0,27.0,20.0,27.0,20.0,26.0,480.0,590.0,,
2015,51,234076,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,1.0,1.0,2.0,0.0,,3026.0,82.0,1645.0,45.0,620.0,720.0,630.0,740.0,29.0,33.0,29.0,34.0,27.0,33.0,620.0,720.0,8.0,10.0
2015,51,234085,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,2.0,0.0,0.0,0.0,,391.0,86.0,214.0,47.0,520.0,620.0,520.0,610.0,23.0,27.0,21.0,27.0,22.0,27.0,,,,
2015,51,234119,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234137,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234155,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,691.0,90.0,199.0,26.0,390.0,480.0,380.0,460.0,15.0,21.0,13.0,20.0,16.0,20.0,370.0,450.0,,
2015,51,234164,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,314.0,69.0,78.0,17.0,340.0,430.0,340.0,430.0,14.0,18.0,12.0,17.0,15.0,17.0,,,,
2015,51,234173,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,207.0,59.0,54.0,15.0,430.0,550.0,430.0,540.0,17.0,26.0,17.0,24.0,17.0,24.0,,,,
2015,51,234191,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234207,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,2.0,,208.0,46.0,241.0,53.0,650.0,730.0,660.0,740.0,30.0,33.0,31.0,34.0,28.0,32.0,650.0,730.0,,
2015,51,234216,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234225,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,234359,,0.0,0.0,,2.0,,,,0.0,,-2.0,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2015,51,234377,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234401,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234492,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234650,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234669,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234696,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234711,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234739,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234784,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234827,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,1.0,2.0,2.0,,1598.0,96.0,359.0,22.0,420.0,550.0,430.0,550.0,17.0,25.0,17.0,26.0,16.0,25.0,410.0,500.0,5.0,9.0
2015,53,234845,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234915,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234924,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234933,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234951,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,234979,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235024,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
2015,53,235088,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235097,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1526.0,89.0,407.0,24.0,420.0,540.0,430.0,550.0,18.0,23.0,15.0,22.0,17.0,23.0,410.0,520.0,6.0,8.0
2015,53,235103,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235149,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235158,,0.0,0.0,,0.0,,,,0.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,235167,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,395.0,66.0,202.0,34.0,490.0,630.0,450.0,560.0,20.0,26.0,19.0,27.0,17.0,25.0,460.0,590.0,6.0,8.0
2015,53,235237,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235307,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235316,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,951.0,71.0,754.0,56.0,540.0,640.0,550.0,650.0,25.0,29.0,,,,,,,,
2015,53,235334,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235343,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235352,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235422,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235431,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235495,,,,,,,,,,,-2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235501,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235510,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,235529,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,235547,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235583,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235671,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235699,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235750,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,235769,,0.0,2.0,,2.0,,,,2.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,235954,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236018,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236027,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236072,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236133,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,166.0,81.0,67.0,33.0,440.0,560.0,430.0,550.0,19.0,24.0,17.0,25.0,18.0,24.0,420.0,540.0,,
2015,53,236188,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236212,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236230,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,521.0,81.0,215.0,33.0,480.0,620.0,500.0,610.0,22.0,28.0,,,,,470.0,600.0,,
2015,53,236258,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236328,,0.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,236382,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236452,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,148.0,83.0,47.0,26.0,460.0,580.0,458.0,570.0,21.0,26.0,,,,,440.0,550.0,,
2015,53,236504,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236513,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236531,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236577,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,570.0,83.0,277.0,40.0,520.0,630.0,500.0,620.0,23.0,28.0,22.0,29.0,22.0,27.0,,,,
2015,53,236595,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,751.0,75.0,494.0,50.0,530.0,650.0,530.0,630.0,25.0,29.0,24.0,32.0,24.0,28.0,530.0,630.0,,
2015,53,236610,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236638,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236656,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236692,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236708,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236744,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236753,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236887,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236896,,2.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,247.0,68.0,174.0,48.0,450.0,600.0,460.0,580.0,20.0,27.0,20.0,27.0,18.0,26.0,450.0,570.0,6.0,8.0
2015,53,236939,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,4031.0,85.0,1235.0,26.0,450.0,570.0,460.0,580.0,20.0,26.0,18.0,25.0,18.0,26.0,430.0,550.0,7.0,8.0
2015,53,236948,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,2.0,,5374.0,79.0,2539.0,37.0,540.0,660.0,580.0,710.0,26.0,31.0,25.0,32.0,26.0,32.0,530.0,650.0,8.0,9.0
2015,53,236975,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,236993,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,237011,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,2401.0,86.0,852.0,30.0,500.0,620.0,500.0,600.0,22.0,27.0,21.0,28.0,21.0,27.0,470.0,590.0,7.0,8.0
2015,53,237039,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,53,237057,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,257.0,68.0,190.0,50.0,600.0,720.0,600.0,700.0,27.0,32.0,,,,,600.0,700.0,8.0,9.0
2015,53,237066,,0.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,53,237109,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237118,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,2.0,,132.0,40.0,201.0,60.0,440.0,510.0,450.0,530.0,19.0,23.0,17.0,23.0,17.0,23.0,410.0,490.0,6.0,7.0
2015,21,237127,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237136,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,16.0,36.0,28.0,64.0,500.0,580.0,460.0,560.0,19.0,23.0,19.0,26.0,17.0,23.0,440.0,550.0,,
2015,54,237145,,2.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,54,237172,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237181,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,2.0,,131.0,63.0,99.0,48.0,380.0,490.0,400.0,510.0,17.0,22.0,14.0,21.0,16.0,22.0,370.0,470.0,,
2015,54,237215,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,34.0,13.0,231.0,85.0,440.0,520.0,450.0,520.0,17.0,22.0,16.0,22.0,16.0,21.0,,,,
2015,54,237242,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237303,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237312,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,-1.0,,114.0,36.0,222.0,70.0,430.0,520.0,443.0,530.0,19.0,24.0,18.0,25.0,17.0,24.0,,,,
2015,54,237321,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237330,,1.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,1.0,,107.0,24.0,391.0,89.0,400.0,530.0,410.0,530.0,19.0,24.0,19.0,24.0,17.0,23.0,400.0,510.0,6.0,8.0
2015,54,237358,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,78.0,37.0,147.0,70.0,410.0,530.0,390.0,520.0,17.0,22.0,16.0,22.0,16.0,21.0,,,,
2015,54,237367,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,146.0,17.0,713.0,83.0,420.0,510.0,410.0,510.0,18.0,23.0,17.0,23.0,16.0,22.0,,,,
2015,54,237385,,0.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,67.0,20.0,241.0,71.0,370.0,470.0,380.0,480.0,17.0,22.0,15.0,21.0,16.0,20.0,390.0,480.0,,
2015,54,237437,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237473,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237491,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237525,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,367.0,19.0,1787.0,93.0,440.0,490.0,430.0,480.0,20.0,25.0,20.0,25.0,18.0,24.0,,,,
2015,54,237543,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237552,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237561,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2015,54,237570,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237598,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237613,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237640,,2.0,2.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,54,237686,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237701,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237729,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237783,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237792,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,1.0,,394.0,62.0,376.0,59.0,440.0,553.0,430.0,540.0,19.0,24.0,18.0,25.0,17.0,23.0,,,,
2015,54,237817,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237844,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237880,,,,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237899,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,41.0,11.0,318.0,87.0,390.0,510.0,400.0,500.0,17.0,22.0,16.0,23.0,16.0,21.0,373.0,480.0,,
2015,54,237905,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237932,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,34.0,8.0,382.0,92.0,380.0,510.0,400.0,540.0,18.0,24.0,17.0,24.0,17.0,25.0,330.0,520.0,,
2015,54,237950,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,70.0,27.0,190.0,73.0,410.0,530.0,420.0,560.0,18.0,24.0,17.0,24.0,17.0,24.0,,,,
2015,54,237969,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,185.0,47.0,267.0,68.0,420.0,540.0,420.0,550.0,20.0,25.0,19.0,25.0,18.0,24.0,400.0,530.0,,
2015,54,237978,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237987,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,237996,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,238005,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,238014,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,54,238032,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,1803.0,39.0,2824.0,61.0,460.0,560.0,470.0,580.0,21.0,27.0,20.0,26.0,21.0,27.0,,,,
2015,54,238078,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,80.0,43.0,124.0,67.0,450.0,550.0,450.0,560.0,20.0,25.0,20.0,24.0,19.0,25.0,440.0,510.0,,
2015,54,238096,,0.0,0.0,,1.0,,,,0.0,,-2.0,,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,55,238166,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238175,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238193,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,1.0,,8.0,4.0,216.0,94.0,405.0,560.0,365.0,490.0,16.0,22.0,15.0,22.0,16.0,21.0,380.0,615.0,,
2015,55,238263,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238324,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,0.0,0.0,29.0,100.0,,,,,22.0,25.0,21.0,25.0,20.0,25.0,,,,
2015,55,238333,,0.0,0.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,55,238397,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238430,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,20.0,12.0,150.0,88.0,438.0,543.0,480.0,570.0,20.0,24.0,19.0,24.0,18.0,24.0,,,,
2015,55,238458,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,13.0,2.0,734.0,97.0,370.0,480.0,480.0,540.0,21.0,26.0,20.0,26.0,20.0,26.0,,,,
2015,55,238476,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,36.0,5.0,732.0,98.0,510.0,660.0,500.0,620.0,22.0,28.0,21.0,28.0,20.0,26.0,,,,
2015,55,238573,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238616,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,2.0,0.0,0.0,,54.0,9.0,580.0,93.0,445.0,568.0,453.0,588.0,20.0,26.0,20.0,26.0,19.0,26.0,423.0,540.0,,
2015,55,238661,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,6.0,2.0,291.0,98.0,448.0,598.0,483.0,560.0,20.0,25.0,19.0,25.0,19.0,25.0,,,,
2015,55,238722,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238759,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238786,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238810,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,238892,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,55,238980,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,25.0,11.0,182.0,82.0,385.0,480.0,390.0,510.0,16.0,22.0,15.0,21.0,16.0,23.0,,,,
2015,55,239008,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,239017,,0.0,0.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,55,239071,,2.0,2.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,55,239080,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,0.0,274.0,96.0,,,,,17.0,23.0,15.0,23.0,17.0,24.0,,,,
2015,55,239105,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,300.0,16.0,1703.0,91.0,530.0,640.0,540.0,660.0,24.0,30.0,24.0,31.0,24.0,29.0,510.0,640.0,8.0,9.0
2015,55,239132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,239169,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,55,239220,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
