unitid,year,ftpt,fips,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
187912,2016,2,35,,,,,
187912,2016,99,35,0.46,106.0,229.0,0.0,229.0
187958,2016,1,35,0.59,156.0,266.0,1.0,265.0
187958,2016,2,35,0.4,31.0,77.0,0.0,77.0
187958,2016,99,35,0.55,187.0,343.0,1.0,342.0
187967,2016,1,35,0.77,260.0,338.0,0.0,338.0
187967,2016,2,35,,0.0,0.0,0.0,0.0
187967,2016,99,35,0.77,260.0,338.0,0.0,338.0
187976,2016,1,35,0.47,31.0,66.0,0.0,66.0
187976,2016,2,35,0.14,3.0,22.0,0.0,22.0
187976,2016,99,35,0.39,34.0,88.0,0.0,88.0
187985,2016,1,35,0.8,2633.0,3288.0,2.0,3286.0
187985,2016,2,35,0.47,18.0,38.0,0.0,38.0
187985,2016,99,35,0.8,2651.0,3326.0,2.0,3324.0
187994,2016,1,35,0.48,74.0,154.0,0.0,154.0
187994,2016,2,35,0.29,10.0,35.0,0.0,35.0
187994,2016,99,35,0.44,84.0,189.0,0.0,189.0
188003,2016,1,35,0.54,73.0,135.0,0.0,135.0
188003,2016,2,35,0.39,11.0,28.0,0.0,28.0
188003,2016,99,35,0.52,84.0,163.0,0.0,163.0
188021,2016,1,35,0.42,19.0,45.0,0.0,45.0
188021,2016,2,35,0.23,5.0,22.0,0.0,22.0
188021,2016,99,35,0.36,24.0,67.0,0.0,67.0
188030,2016,1,35,0.72,1415.0,1978.0,1.0,1977.0
188030,2016,2,35,0.47,7.0,15.0,0.0,15.0
188030,2016,99,35,0.71,1422.0,1993.0,1.0,1992.0
188049,2016,1,35,0.62,155.0,249.0,0.0,249.0
188049,2016,2,35,0.28,18.0,65.0,0.0,65.0
188049,2016,99,35,0.55,173.0,314.0,0.0,314.0
188058,2016,1,35,0.67,36.0,54.0,0.0,54.0
188058,2016,2,35,0.0,0.0,3.0,0.0,3.0
188058,2016,99,35,0.63,36.0,57.0,0.0,57.0
188100,2016,1,35,0.62,428.0,688.0,0.0,688.0
188100,2016,2,35,0.35,71.0,202.0,0.0,202.0
188100,2016,99,35,0.56,499.0,890.0,0.0,890.0
188137,2016,1,35,0.52,158.0,301.0,0.0,301.0
188137,2016,2,35,0.46,93.0,203.0,0.0,203.0
188137,2016,99,35,0.5,251.0,504.0,0.0,504.0
188146,2016,1,35,0.58,127.0,218.0,0.0,218.0
188146,2016,2,35,,,,,
188146,2016,99,35,0.58,127.0,218.0,0.0,218.0
188182,2016,1,35,0.52,46.0,88.0,0.0,88.0
188182,2016,2,35,0.58,7.0,12.0,0.0,12.0
188182,2016,99,35,0.53,53.0,100.0,0.0,100.0
188216,2016,1,35,0.54,52.0,96.0,0.0,96.0
188216,2016,2,35,0.55,6.0,11.0,0.0,11.0
188216,2016,99,35,0.54,58.0,107.0,0.0,107.0
188225,2016,1,35,0.61,46.0,75.0,0.0,75.0
188225,2016,2,35,0.3,6.0,20.0,0.0,20.0
188225,2016,99,35,0.55,52.0,95.0,0.0,95.0
188261,2016,1,35,0.67,67.0,102.0,2.0,100.0
188261,2016,2,35,0.56,28.0,50.0,0.0,50.0
188261,2016,99,35,0.63,95.0,152.0,2.0,150.0
188289,2016,1,35,0.81,26.0,32.0,0.0,32.0
188289,2016,2,35,0.8,4.0,5.0,0.0,5.0
188289,2016,99,35,0.81,30.0,37.0,0.0,37.0
188304,2016,1,35,0.5,83.0,166.0,0.0,166.0
188304,2016,2,35,0.0,0.0,2.0,0.0,2.0
188304,2016,99,35,0.49,83.0,168.0,0.0,168.0
188340,2016,1,36,0.79,59.0,75.0,0.0,75.0
188340,2016,2,36,0.5,1.0,2.0,0.0,2.0
188340,2016,99,36,0.78,60.0,77.0,0.0,77.0
188429,2016,1,36,0.83,710.0,854.0,0.0,854.0
188429,2016,2,36,0.29,4.0,14.0,0.0,14.0
188429,2016,99,36,0.82,714.0,868.0,0.0,868.0
188438,2016,1,36,0.6,503.0,843.0,0.0,843.0
188438,2016,2,36,0.32,24.0,75.0,0.0,75.0
188438,2016,99,36,0.57,527.0,918.0,0.0,918.0
188517,2016,1,36,,0.0,0.0,0.0,0.0
188517,2016,2,36,,0.0,0.0,0.0,0.0
188517,2016,99,36,,0.0,0.0,0.0,0.0
188526,2016,1,36,0.82,154.0,188.0,0.0,188.0
188526,2016,2,36,,0.0,0.0,0.0,0.0
188526,2016,99,36,0.82,154.0,188.0,0.0,188.0
188641,2016,1,36,0.76,343.0,452.0,0.0,452.0
188641,2016,2,36,,,,,
188641,2016,99,36,0.76,343.0,452.0,0.0,452.0
188650,2016,1,36,0.7,101.0,145.0,0.0,145.0
188650,2016,2,36,,,,,
188650,2016,99,36,0.7,101.0,145.0,0.0,145.0
188669,2016,1,36,0.84,37.0,44.0,0.0,44.0
188669,2016,2,36,,,,,
188669,2016,99,36,0.84,37.0,44.0,0.0,44.0
188678,2016,1,36,0.64,66.0,103.0,0.0,103.0
188678,2016,2,36,,,,,
188678,2016,99,36,0.64,66.0,103.0,0.0,103.0
188687,2016,1,36,0.43,10.0,23.0,0.0,23.0
188687,2016,2,36,0.57,20.0,35.0,0.0,35.0
188687,2016,99,36,0.52,30.0,58.0,0.0,58.0
188696,2016,1,36,0.5,69.0,137.0,0.0,137.0
188696,2016,2,36,,,,,
188696,2016,99,36,0.5,69.0,137.0,0.0,137.0
188854,2016,1,36,0.8,147.0,183.0,0.0,183.0
188854,2016,2,36,,,,,
188854,2016,99,36,0.8,147.0,183.0,0.0,183.0
188890,2016,1,36,0.56,461.0,818.0,0.0,818.0
188890,2016,2,36,0.55,177.0,323.0,0.0,323.0
188890,2016,99,36,0.56,638.0,1141.0,0.0,1141.0
188915,2016,1,36,0.91,10.0,11.0,0.0,11.0
188915,2016,2,36,1.0,1.0,1.0,0.0,1.0
188915,2016,99,36,0.92,11.0,12.0,0.0,12.0
188942,2016,1,36,0.96,52.0,54.0,0.0,54.0
188942,2016,2,36,,,,,
188942,2016,99,36,0.96,52.0,54.0,0.0,54.0
188988,2016,1,36,0.69,70.0,101.0,0.0,101.0
188988,2016,2,36,,,,,
188988,2016,99,36,0.69,70.0,101.0,0.0,101.0
189088,2016,1,36,0.86,392.0,456.0,1.0,455.0
189088,2016,2,36,,,,,
189088,2016,99,36,0.86,392.0,456.0,1.0,455.0
189097,2016,1,36,0.96,602.0,626.0,0.0,626.0
189097,2016,2,36,1.0,9.0,9.0,0.0,9.0
189097,2016,99,36,0.96,611.0,635.0,0.0,635.0
189219,2016,1,36,,,,,
189219,2016,2,36,,,,,
189219,2016,99,36,,0.0,0.0,0.0,0.0
189228,2016,1,36,0.58,171.0,296.0,0.0,296.0
189228,2016,2,36,0.43,3.0,7.0,0.0,7.0
189228,2016,99,36,0.57,174.0,303.0,0.0,303.0
189264,2016,1,36,1.0,1.0,1.0,0.0,1.0
189264,2016,2,36,,,,,
189264,2016,99,36,1.0,1.0,1.0,0.0,1.0
189273,2016,1,36,0.25,3.0,12.0,0.0,12.0
189273,2016,2,36,,,,,
189273,2016,99,36,0.25,3.0,12.0,0.0,12.0
189282,2016,1,36,,0.0,0.0,0.0,0.0
189282,2016,2,36,,,,,
189282,2016,99,36,,0.0,0.0,0.0,0.0
189404,2016,1,36,0.8,4.0,5.0,0.0,5.0
189404,2016,2,36,0.9,9.0,10.0,0.0,10.0
189404,2016,99,36,0.87,13.0,15.0,0.0,15.0
189413,2016,1,36,0.5,59.0,119.0,0.0,119.0
189413,2016,2,36,,,,,
189413,2016,99,36,0.5,59.0,119.0,0.0,119.0
189422,2016,1,36,0.56,64.0,114.0,0.0,114.0
189422,2016,2,36,0.33,3.0,9.0,0.0,9.0
189422,2016,99,36,0.54,67.0,123.0,0.0,123.0
189459,2016,1,36,,,,,
189459,2016,2,36,,,,,
189459,2016,99,36,,0.0,0.0,0.0,0.0
189468,2016,1,36,0.89,31.0,35.0,0.0,35.0
189468,2016,2,36,0.71,5.0,7.0,0.0,7.0
189468,2016,99,36,0.86,36.0,42.0,0.0,42.0
189477,2016,1,36,0.7,39.0,56.0,0.0,56.0
189477,2016,2,36,0.66,46.0,70.0,0.0,70.0
189477,2016,99,36,0.67,85.0,126.0,0.0,126.0
189547,2016,1,36,0.52,798.0,1542.0,0.0,1542.0
189547,2016,2,36,0.48,58.0,121.0,0.0,121.0
189547,2016,99,36,0.51,856.0,1663.0,0.0,1663.0
189556,2016,1,36,,0.0,0.0,0.0,0.0
189556,2016,2,36,,0.0,0.0,0.0,0.0
189556,2016,99,36,,0.0,0.0,0.0,0.0
189565,2016,1,36,,0.0,0.0,0.0,0.0
189565,2016,2,36,,0.0,0.0,0.0,0.0
189565,2016,99,36,,0.0,0.0,0.0,0.0
189574,2016,1,36,0.27,29.0,106.0,0.0,106.0
189574,2016,2,36,0.0,0.0,1.0,0.0,1.0
189574,2016,99,36,0.27,29.0,107.0,0.0,107.0
189583,2016,1,36,,0.0,0.0,0.0,0.0
189583,2016,2,36,,0.0,0.0,0.0,0.0
189583,2016,99,36,,0.0,0.0,0.0,0.0
189592,2016,1,36,0.0,0.0,1.0,0.0,1.0
189592,2016,2,36,,0.0,0.0,0.0,0.0
189592,2016,99,36,0.0,0.0,1.0,0.0,1.0
189705,2016,1,36,0.84,502.0,601.0,1.0,600.0
189705,2016,2,36,,,,,
189705,2016,99,36,0.84,502.0,601.0,1.0,600.0
189714,2016,1,36,0.43,10.0,23.0,0.0,23.0
189714,2016,2,36,0.8,4.0,5.0,0.0,5.0
189714,2016,99,36,0.5,14.0,28.0,0.0,28.0
189811,2016,1,36,0.62,8.0,13.0,0.0,13.0
189811,2016,2,36,,,,,
189811,2016,99,36,0.62,8.0,13.0,0.0,13.0
189839,2016,1,36,0.59,306.0,521.0,0.0,521.0
189839,2016,2,36,0.45,17.0,38.0,0.0,38.0
189839,2016,99,36,0.58,323.0,559.0,0.0,559.0
189848,2016,1,36,0.73,183.0,250.0,0.0,250.0
189848,2016,2,36,,,,,
189848,2016,99,36,0.73,183.0,250.0,0.0,250.0
189857,2016,1,36,0.21,13.0,62.0,0.0,62.0
189857,2016,2,36,,,,,
189857,2016,99,36,0.21,13.0,62.0,0.0,62.0
189954,2016,1,36,0.63,17.0,27.0,0.0,27.0
189954,2016,2,36,,,,,
189954,2016,99,36,0.63,17.0,27.0,0.0,27.0
189990,2016,1,36,,,,,
189990,2016,2,36,,,,,
189990,2016,99,36,,0.0,0.0,0.0,0.0
190008,2016,1,36,0.71,5.0,7.0,0.0,7.0
190008,2016,2,36,,,,,
190008,2016,99,36,0.71,5.0,7.0,0.0,7.0
190044,2016,1,36,0.87,687.0,792.0,0.0,792.0
190044,2016,2,36,,,,,
190044,2016,99,36,0.87,687.0,792.0,0.0,792.0
190053,2016,1,36,0.68,202.0,297.0,0.0,297.0
190053,2016,2,36,0.58,11.0,19.0,0.0,19.0
190053,2016,99,36,0.67,213.0,316.0,0.0,316.0
190071,2016,1,36,,,,,
190071,2016,2,36,,,,,
190071,2016,99,36,,0.0,0.0,0.0,0.0
190099,2016,1,36,0.94,728.0,773.0,2.0,771.0
190099,2016,2,36,,,,,
190099,2016,99,36,0.94,728.0,773.0,2.0,771.0
190114,2016,1,36,0.34,16.0,47.0,0.0,47.0
190114,2016,2,36,0.5,2.0,4.0,0.0,4.0
190114,2016,99,36,0.35,18.0,51.0,0.0,51.0
190150,2016,1,36,0.97,1412.0,1456.0,0.0,1456.0
190150,2016,2,36,0.94,29.0,31.0,0.0,31.0
190150,2016,99,36,0.97,1441.0,1487.0,0.0,1487.0
190169,2016,1,36,0.61,162.0,264.0,0.0,264.0
190169,2016,2,36,0.38,18.0,47.0,0.0,47.0
190169,2016,99,36,0.58,180.0,311.0,0.0,311.0
190239,2016,1,36,0.71,25.0,35.0,0.0,35.0
190239,2016,2,36,0.73,11.0,15.0,0.0,15.0
190239,2016,99,36,0.72,36.0,50.0,0.0,50.0
190248,2016,1,36,0.78,107.0,138.0,0.0,138.0
190248,2016,2,36,,,,,
190248,2016,99,36,0.78,107.0,138.0,0.0,138.0
190293,2016,1,36,0.88,7.0,8.0,0.0,8.0
190293,2016,2,36,1.0,2.0,2.0,0.0,2.0
190293,2016,99,36,0.9,9.0,10.0,0.0,10.0
190309,2016,1,36,0.67,2.0,3.0,0.0,3.0
190309,2016,2,36,,,,,
190309,2016,99,36,0.67,2.0,3.0,0.0,3.0
190318,2016,1,36,0.84,21.0,25.0,0.0,25.0
190318,2016,2,36,1.0,9.0,9.0,0.0,9.0
190318,2016,99,36,0.88,30.0,34.0,0.0,34.0
190372,2016,1,36,0.96,219.0,232.0,4.0,228.0
190372,2016,2,36,,0.0,0.0,0.0,0.0
190372,2016,99,36,0.96,219.0,232.0,4.0,228.0
190415,2016,1,36,0.97,3081.0,3180.0,4.0,3176.0
190415,2016,2,36,,0.0,0.0,0.0,0.0
190415,2016,99,36,0.97,3081.0,3180.0,4.0,3176.0
190442,2016,1,36,0.58,386.0,665.0,0.0,665.0
190442,2016,2,36,0.36,29.0,80.0,0.0,80.0
190442,2016,99,36,0.56,415.0,745.0,0.0,745.0
190451,2016,1,36,0.64,7.0,11.0,0.0,11.0
190451,2016,2,36,0.29,4.0,14.0,0.0,14.0
190451,2016,99,36,0.44,11.0,25.0,0.0,25.0
190503,2016,1,36,,0.0,0.0,0.0,0.0
190503,2016,2,36,,,,,
190503,2016,99,36,,0.0,0.0,0.0,0.0
190512,2016,1,36,0.91,1334.0,1468.0,0.0,1468.0
190512,2016,2,36,0.56,5.0,9.0,0.0,9.0
190512,2016,99,36,0.91,1339.0,1477.0,0.0,1477.0
190521,2016,1,36,0.64,3536.0,5532.0,0.0,5532.0
190521,2016,2,36,0.49,621.0,1280.0,0.0,1280.0
190521,2016,99,36,0.61,4157.0,6812.0,0.0,6812.0
190530,2016,1,36,0.59,1041.0,1769.0,0.0,1769.0
190530,2016,2,36,0.43,101.0,236.0,0.0,236.0
190530,2016,99,36,0.57,1142.0,2005.0,0.0,2005.0
190549,2016,1,36,0.82,1086.0,1327.0,0.0,1327.0
190549,2016,2,36,0.46,6.0,13.0,0.0,13.0
190549,2016,99,36,0.81,1092.0,1340.0,0.0,1340.0
190558,2016,1,36,0.8,574.0,714.0,0.0,714.0
190558,2016,2,36,0.57,4.0,7.0,0.0,7.0
190558,2016,99,36,0.8,578.0,721.0,0.0,721.0
190567,2016,1,36,0.86,1377.0,1607.0,0.0,1607.0
190567,2016,2,36,0.57,13.0,23.0,0.0,23.0
190567,2016,99,36,0.85,1390.0,1630.0,0.0,1630.0
190576,2016,1,36,,,,,
190576,2016,2,36,,,,,
190576,2016,99,36,,0.0,0.0,0.0,0.0
190585,2016,1,36,0.67,666.0,987.0,0.0,987.0
190585,2016,2,36,0.55,83.0,150.0,0.0,150.0
190585,2016,99,36,0.66,749.0,1137.0,0.0,1137.0
190594,2016,1,36,0.85,1834.0,2168.0,0.0,2168.0
190594,2016,2,36,0.75,24.0,32.0,0.0,32.0
190594,2016,99,36,0.84,1858.0,2200.0,0.0,2200.0
190600,2016,1,36,0.77,1142.0,1479.0,0.0,1479.0
190600,2016,2,36,0.5,5.0,10.0,0.0,10.0
190600,2016,99,36,0.77,1147.0,1489.0,0.0,1489.0
190619,2016,1,36,0.7,1567.0,2236.0,0.0,2236.0
190619,2016,2,36,0.48,45.0,94.0,0.0,94.0
190619,2016,99,36,0.69,1612.0,2330.0,0.0,2330.0
190628,2016,1,36,0.64,1605.0,2504.0,0.0,2504.0
190628,2016,2,36,0.31,137.0,437.0,0.0,437.0
190628,2016,99,36,0.59,1742.0,2941.0,0.0,2941.0
190637,2016,1,36,0.86,523.0,610.0,0.0,610.0
190637,2016,2,36,0.59,13.0,22.0,0.0,22.0
190637,2016,99,36,0.85,536.0,632.0,0.0,632.0
190646,2016,1,36,0.66,71.0,107.0,0.0,107.0
190646,2016,2,36,0.45,5.0,11.0,0.0,11.0
190646,2016,99,36,0.64,76.0,118.0,0.0,118.0
190655,2016,1,36,0.77,432.0,559.0,0.0,559.0
190655,2016,2,36,0.58,7.0,12.0,0.0,12.0
190655,2016,99,36,0.77,439.0,571.0,0.0,571.0
190664,2016,1,36,0.84,1295.0,1536.0,0.0,1536.0
190664,2016,2,36,0.64,7.0,11.0,0.0,11.0
190664,2016,99,36,0.84,1302.0,1547.0,0.0,1547.0
190673,2016,1,36,0.63,1923.0,3063.0,0.0,3063.0
190673,2016,2,36,0.44,128.0,291.0,0.0,291.0
190673,2016,99,36,0.61,2051.0,3354.0,0.0,3354.0
190691,2016,1,36,0.73,727.0,995.0,0.0,995.0
190691,2016,2,36,0.6,21.0,35.0,0.0,35.0
190691,2016,99,36,0.73,748.0,1030.0,0.0,1030.0
190707,2016,1,36,0.8,4.0,5.0,0.0,5.0
190707,2016,2,36,,,,,
190707,2016,99,36,0.8,4.0,5.0,0.0,5.0
190716,2016,1,36,0.81,187.0,232.0,0.0,232.0
190716,2016,2,36,0.0,0.0,1.0,0.0,1.0
190716,2016,99,36,0.8,187.0,233.0,0.0,233.0
190725,2016,1,36,0.79,304.0,384.0,0.0,384.0
190725,2016,2,36,,0.0,0.0,0.0,0.0
190725,2016,99,36,0.79,304.0,384.0,0.0,384.0
190752,2016,1,36,0.82,9.0,11.0,0.0,11.0
190752,2016,2,36,,,,,
190752,2016,99,36,0.82,9.0,11.0,0.0,11.0
190761,2016,1,36,0.69,251.0,363.0,0.0,363.0
190761,2016,2,36,0.5,1.0,2.0,0.0,2.0
190761,2016,99,36,0.69,252.0,365.0,0.0,365.0
190840,2016,1,36,0.65,1096.0,1699.0,0.0,1699.0
190840,2016,2,36,0.5,66.0,131.0,0.0,131.0
190840,2016,99,36,0.63,1162.0,1830.0,0.0,1830.0
190956,2016,1,36,1.0,1.0,1.0,0.0,1.0
190956,2016,2,36,1.0,1.0,1.0,0.0,1.0
190956,2016,99,36,1.0,2.0,2.0,0.0,2.0
190974,2016,1,36,0.31,11.0,36.0,0.0,36.0
190974,2016,2,36,0.29,2.0,7.0,0.0,7.0
190974,2016,99,36,0.3,13.0,43.0,0.0,43.0
190983,2016,1,36,0.76,193.0,255.0,0.0,255.0
190983,2016,2,36,0.0,0.0,3.0,0.0,3.0
190983,2016,99,36,0.75,193.0,258.0,0.0,258.0
191083,2016,1,36,0.53,1260.0,2374.0,0.0,2374.0
191083,2016,2,36,0.3,85.0,287.0,0.0,287.0
191083,2016,99,36,0.51,1345.0,2661.0,0.0,2661.0
191126,2016,1,36,0.89,1107.0,1241.0,0.0,1241.0
191126,2016,2,36,0.75,18.0,24.0,0.0,24.0
191126,2016,99,36,0.89,1125.0,1265.0,0.0,1265.0
191199,2016,1,36,0.55,633.0,1149.0,0.0,1149.0
191199,2016,2,36,0.39,48.0,123.0,0.0,123.0
191199,2016,99,36,0.54,681.0,1272.0,0.0,1272.0
191205,2016,1,36,0.74,73.0,98.0,0.0,98.0
191205,2016,2,36,0.4,2.0,5.0,0.0,5.0
191205,2016,99,36,0.73,75.0,103.0,0.0,103.0
191241,2016,1,36,0.91,1996.0,2191.0,0.0,2191.0
191241,2016,2,36,0.75,15.0,20.0,0.0,20.0
191241,2016,99,36,0.91,2011.0,2211.0,0.0,2211.0
191287,2016,1,36,,,,,
191287,2016,2,36,,,,,
191287,2016,99,36,,0.0,0.0,0.0,0.0
191302,2016,1,36,0.55,296.0,542.0,0.0,542.0
191302,2016,2,36,0.44,21.0,48.0,0.0,48.0
191302,2016,99,36,0.54,317.0,590.0,0.0,590.0
191311,2016,1,36,,,,,
191311,2016,2,36,,,,,
191311,2016,99,36,,0.0,0.0,0.0,0.0
191339,2016,1,36,0.54,484.0,894.0,0.0,894.0
191339,2016,2,36,0.52,49.0,94.0,0.0,94.0
191339,2016,99,36,0.54,533.0,988.0,0.0,988.0
191409,2016,1,36,0.8,12.0,15.0,0.0,15.0
191409,2016,2,36,0.82,9.0,11.0,0.0,11.0
191409,2016,99,36,0.81,21.0,26.0,0.0,26.0
191515,2016,1,36,0.94,443.0,473.0,0.0,473.0
191515,2016,2,36,,,,,
191515,2016,99,36,0.94,443.0,473.0,0.0,473.0
191533,2016,1,36,0.75,219.0,291.0,0.0,291.0
191533,2016,2,36,,0.0,0.0,0.0,0.0
191533,2016,99,36,0.75,219.0,291.0,0.0,291.0
191597,2016,1,36,,,,,
191597,2016,2,36,,,,,
191597,2016,99,36,,0.0,0.0,0.0,0.0
191612,2016,1,36,0.58,387.0,669.0,0.0,669.0
191612,2016,2,36,0.44,11.0,25.0,0.0,25.0
191612,2016,99,36,0.57,398.0,694.0,0.0,694.0
191621,2016,1,36,0.72,109.0,152.0,0.0,152.0
191621,2016,2,36,0.0,0.0,2.0,0.0,2.0
191621,2016,99,36,0.71,109.0,154.0,0.0,154.0
191630,2016,1,36,0.85,534.0,631.0,0.0,631.0
191630,2016,2,36,,0.0,0.0,0.0,0.0
191630,2016,99,36,0.85,534.0,631.0,0.0,631.0
191649,2016,1,36,0.82,1343.0,1648.0,6.0,1642.0
191649,2016,2,36,0.0,0.0,3.0,0.0,3.0
191649,2016,99,36,0.82,1343.0,1651.0,6.0,1645.0
191676,2016,1,36,0.86,228.0,266.0,0.0,266.0
191676,2016,2,36,,0.0,0.0,0.0,0.0
191676,2016,99,36,0.86,228.0,266.0,0.0,266.0
191719,2016,1,36,0.56,1212.0,2158.0,0.0,2158.0
191719,2016,2,36,0.46,83.0,179.0,0.0,179.0
191719,2016,99,36,0.55,1295.0,2337.0,0.0,2337.0
191728,2016,1,36,0.79,248.0,314.0,0.0,314.0
191728,2016,2,36,0.77,104.0,135.0,0.0,135.0
191728,2016,99,36,0.78,352.0,449.0,0.0,449.0
191834,2016,1,36,0.7,83.0,120.0,2.0,118.0
191834,2016,2,36,0.64,9.0,14.0,0.0,14.0
191834,2016,99,36,0.7,92.0,134.0,2.0,132.0
191931,2016,1,36,0.77,648.0,838.0,1.0,837.0
191931,2016,2,36,0.25,1.0,4.0,0.0,4.0
191931,2016,99,36,0.77,649.0,842.0,1.0,841.0
191940,2016,1,36,,,,,
191940,2016,2,36,,,,,
191940,2016,99,36,,0.0,0.0,0.0,0.0
191959,2016,1,36,0.85,40.0,51.0,4.0,47.0
191959,2016,2,36,,,,,
191959,2016,99,36,0.85,40.0,51.0,4.0,47.0
191968,2016,1,36,0.85,1530.0,1808.0,1.0,1807.0
191968,2016,2,36,,0.0,0.0,0.0,0.0
191968,2016,99,36,0.85,1530.0,1808.0,1.0,1807.0
191986,2016,1,36,0.62,538.0,865.0,0.0,865.0
191986,2016,2,36,0.43,29.0,68.0,0.0,68.0
191986,2016,99,36,0.61,567.0,933.0,0.0,933.0
192004,2016,1,36,,0.0,0.0,0.0,0.0
192004,2016,2,36,,0.0,0.0,0.0,0.0
192004,2016,99,36,,0.0,0.0,0.0,0.0
192022,2016,1,36,0.58,438.0,752.0,0.0,752.0
192022,2016,2,36,0.24,29.0,121.0,0.0,121.0
192022,2016,99,36,0.53,467.0,873.0,0.0,873.0
192040,2016,1,36,0.97,38.0,39.0,0.0,39.0
192040,2016,2,36,,,,,
192040,2016,99,36,0.97,38.0,39.0,0.0,39.0
192110,2016,1,36,0.96,105.0,109.0,0.0,109.0
192110,2016,2,36,,,,,
192110,2016,99,36,0.96,105.0,109.0,0.0,109.0
192165,2016,1,36,0.88,42.0,48.0,0.0,48.0
192165,2016,2,36,,,,,
192165,2016,99,36,0.88,42.0,48.0,0.0,48.0
192192,2016,1,36,0.7,222.0,318.0,0.0,318.0
192192,2016,2,36,,,,,
192192,2016,99,36,0.7,222.0,318.0,0.0,318.0
192271,2016,1,36,0.76,192.0,252.0,0.0,252.0
192271,2016,2,36,1.0,1.0,1.0,0.0,1.0
192271,2016,99,36,0.76,193.0,253.0,0.0,253.0
192323,2016,1,36,0.86,541.0,634.0,3.0,631.0
192323,2016,2,36,,0.0,0.0,0.0,0.0
192323,2016,99,36,0.86,541.0,634.0,3.0,631.0
192439,2016,1,36,0.61,344.0,562.0,0.0,562.0
192439,2016,2,36,0.21,3.0,14.0,0.0,14.0
192439,2016,99,36,0.6,347.0,576.0,0.0,576.0
192448,2016,1,36,0.74,377.0,508.0,0.0,508.0
192448,2016,2,36,0.68,13.0,19.0,0.0,19.0
192448,2016,99,36,0.74,390.0,527.0,0.0,527.0
192484,2016,1,36,1.0,11.0,11.0,0.0,11.0
192484,2016,2,36,1.0,6.0,6.0,0.0,6.0
192484,2016,99,36,1.0,17.0,17.0,0.0,17.0
192509,2016,1,36,0.35,32.0,92.0,0.0,92.0
192509,2016,2,36,0.63,5.0,8.0,0.0,8.0
192509,2016,99,36,0.37,37.0,100.0,0.0,100.0
192563,2016,1,36,,,,,
192563,2016,2,36,,,,,
192563,2016,99,36,,0.0,0.0,0.0,0.0
192624,2016,1,36,0.82,28.0,34.0,0.0,34.0
192624,2016,2,36,,,,,
192624,2016,99,36,0.82,28.0,34.0,0.0,34.0
192688,2016,1,36,0.22,42.0,191.0,0.0,191.0
192688,2016,2,36,1.0,1.0,1.0,0.0,1.0
192688,2016,99,36,0.22,43.0,192.0,0.0,192.0
192703,2016,1,36,0.89,799.0,900.0,0.0,900.0
192703,2016,2,36,,0.0,0.0,0.0,0.0
192703,2016,99,36,0.89,799.0,900.0,0.0,900.0
192712,2016,1,36,0.93,94.0,101.0,0.0,101.0
192712,2016,2,36,,,,,
192712,2016,99,36,0.93,94.0,101.0,0.0,101.0
192749,2016,1,36,0.76,344.0,450.0,0.0,450.0
192749,2016,2,36,1.0,2.0,2.0,0.0,2.0
192749,2016,99,36,0.77,346.0,452.0,0.0,452.0
192785,2016,1,36,0.8,8.0,10.0,0.0,10.0
192785,2016,2,36,,0.0,0.0,0.0,0.0
192785,2016,99,36,0.8,8.0,10.0,0.0,10.0
192800,2016,1,36,0.0,0.0,1.0,0.0,1.0
192800,2016,2,36,,,,,
192800,2016,99,36,0.0,0.0,1.0,0.0,1.0
192819,2016,1,36,0.9,1086.0,1209.0,0.0,1209.0
192819,2016,2,36,,,,,
192819,2016,99,36,0.9,1086.0,1209.0,0.0,1209.0
192864,2016,1,36,0.73,377.0,514.0,0.0,514.0
192864,2016,2,36,0.4,4.0,10.0,0.0,10.0
192864,2016,99,36,0.73,381.0,524.0,0.0,524.0
192925,2016,1,36,0.64,206.0,321.0,0.0,321.0
192925,2016,2,36,,0.0,0.0,0.0,0.0
192925,2016,99,36,0.64,206.0,321.0,0.0,321.0
192961,2016,1,36,1.0,2.0,2.0,0.0,2.0
192961,2016,2,36,,0.0,0.0,0.0,0.0
192961,2016,99,36,1.0,2.0,2.0,0.0,2.0
192970,2016,1,36,,,,,
192970,2016,2,36,,,,,
192970,2016,99,36,,0.0,0.0,0.0,0.0
193016,2016,1,36,0.72,652.0,908.0,0.0,908.0
193016,2016,2,36,0.58,7.0,12.0,0.0,12.0
193016,2016,99,36,0.72,659.0,920.0,0.0,920.0
193052,2016,1,36,0.8,4.0,5.0,0.0,5.0
193052,2016,2,36,,,,,
193052,2016,99,36,0.8,4.0,5.0,0.0,5.0
193061,2016,1,36,1.0,4.0,4.0,0.0,4.0
193061,2016,2,36,,,,,
193061,2016,99,36,1.0,4.0,4.0,0.0,4.0
193070,2016,1,36,0.78,14.0,18.0,0.0,18.0
193070,2016,2,36,,,,,
193070,2016,99,36,0.78,14.0,18.0,0.0,18.0
193122,2016,1,36,0.53,21.0,40.0,0.0,40.0
193122,2016,2,36,0.78,63.0,81.0,0.0,81.0
193122,2016,99,36,0.69,84.0,121.0,0.0,121.0
193186,2016,1,36,1.0,11.0,11.0,0.0,11.0
193186,2016,2,36,1.0,7.0,7.0,0.0,7.0
193186,2016,99,36,1.0,18.0,18.0,0.0,18.0
193201,2016,1,36,0.4,50.0,126.0,0.0,126.0
