year,unitid,reqt_test_scores,open_admissions_policy,reqt_hs_gpa,reqt_recommendations,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2016,186593,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,186618,Required,No,Required,Required,153.0,92.0,15.0,9.0,366.0,458.0,350.0,470.0,17.0,20.0,14.0,21.0,16.0,21.0,,,,
2016,186645,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,186867,Considered,No,Required,Required,468.0,64.0,242.0,33.0,600.0,690.0,660.0,750.0,29.0,33.0,28.0,34.0,28.0,34.0,,,,
2016,186876,Required,No,Required,Required,1152.0,97.0,226.0,19.0,470.0,570.0,490.0,590.0,19.0,24.0,18.0,24.0,18.0,25.0,,,,
2016,186900,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2016,187000,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187046,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187134,Required,No,Recommended,Recommended,1274.0,87.0,404.0,28.0,540.0,640.0,560.0,660.0,25.0,30.0,,,25.0,29.0,,,,
2016,187161,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187198,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187444,Required,No,Required,Recommended,1368.0,99.0,0.0,0.0,440.0,540.0,450.0,540.0,,,,,,,,,,
2016,187505,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187532,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187596,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187602,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187620,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187639,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187648,Required,No,Required,Neither required nor recommended,98.0,15.0,566.0,89.0,383.0,518.0,393.0,528.0,17.0,23.0,15.0,22.0,16.0,22.0,,,,
2016,187666,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187745,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,187897,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187903,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187912,Required,No,Required,Neither required nor recommended,121.0,44.0,190.0,67.0,360.0,520.0,410.0,550.0,16.0,23.0,15.0,23.0,16.0,24.0,,,,
2016,187958,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187967,Required,No,Required,Recommended,78.0,26.0,279.0,93.0,570.0,670.0,540.0,680.0,23.0,29.0,22.0,29.0,24.0,28.0,,,,
2016,187976,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,187985,Required,No,Required,Neither required nor recommended,653.0,19.0,3033.0,89.0,470.0,600.0,480.0,600.0,19.0,25.0,18.0,25.0,18.0,25.0,,,,
2016,187994,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188003,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188021,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188030,Required,No,Required,Neither required nor recommended,334.0,18.0,1564.0,85.0,400.0,530.0,420.0,540.0,18.0,24.0,16.0,24.0,17.0,24.0,,,,
2016,188049,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188058,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188100,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188137,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188146,Neither required nor recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,188182,Considered,No,Required,Neither required nor recommended,11.0,12.0,30.0,32.0,361.0,515.0,381.0,455.0,15.0,21.0,14.0,19.0,16.0,19.0,,,,
2016,188207,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188216,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188225,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188261,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188289,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188304,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188340,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188429,Required,No,Required,Required,873.0,71.0,283.0,23.0,500.0,600.0,510.0,610.0,22.0,27.0,21.0,28.0,22.0,27.0,,,,
2016,188438,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188465,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188517,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188526,Required,No,Required,Required,143.0,93.0,53.0,34.0,500.0,600.0,540.0,640.0,23.0,27.0,,,,,,,,
2016,188535,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188580,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188641,Required,No,Required,Required,373.0,89.0,147.0,35.0,450.0,560.0,460.0,580.0,20.0,26.0,18.0,25.0,20.0,27.0,,,,
2016,188650,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188669,Neither required nor recommended,No,Neither required nor recommended,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,188678,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,188687,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188696,Neither required nor recommended,No,Neither required nor recommended,Recommended,,,,,,,,,,,,,,,,,,
2016,188854,Recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2016,188890,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,188915,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,188942,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,188988,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189015,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189088,Neither required nor recommended,No,Recommended,Required,,,,,,,,,,,,,,,,,,
2016,189097,Required,No,Neither required nor recommended,Required,377.0,62.0,318.0,53.0,640.0,740.0,630.0,730.0,29.0,33.0,30.0,35.0,27.0,32.0,,,,
2016,189219,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189228,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189264,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,189273,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,189282,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,189404,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189413,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189422,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189459,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189468,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189477,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189501,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189547,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189556,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189565,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189574,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189583,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189592,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189705,Required,No,Required,Recommended,538.0,90.0,292.0,49.0,480.0,590.0,490.0,600.0,22.0,28.0,,,,,,,,
2016,189714,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189811,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189839,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189848,Considered,No,Required,Required,114.0,57.0,31.0,16.0,430.0,550.0,413.0,540.0,20.0,23.0,,,,,,,,
2016,189857,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,189954,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189981,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,189990,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190008,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,190035,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190044,Required,No,Required,Required,676.0,85.0,355.0,45.0,520.0,620.0,560.0,663.0,24.0,29.0,22.0,28.0,25.0,30.0,,,,
2016,190053,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190071,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190080,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190099,Required,No,Required,Required,362.0,47.0,404.0,53.0,640.0,720.0,650.0,740.0,30.0,33.0,31.0,35.0,28.0,33.0,,,,
2016,190114,Recommended,No,Recommended,Recommended,,,,,,,,,,,,,,,,,,
2016,190150,Required,No,Recommended,Required,1068.0,68.0,687.0,44.0,700.0,790.0,710.0,800.0,32.0,35.0,33.0,35.0,30.0,35.0,,,,
2016,190169,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190239,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190248,Considered,No,Required,Required,90.0,58.0,21.0,14.0,410.0,520.0,420.0,490.0,17.0,25.0,16.0,23.0,16.0,23.0,,,,
2016,190293,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190309,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190318,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190372,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190415,Required,No,Required,Required,2297.0,69.0,1677.0,51.0,650.0,750.0,680.0,780.0,31.0,34.0,31.0,35.0,30.0,35.0,,,,
2016,190424,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190442,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190451,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,190503,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,190512,Required,No,Required,Recommended,1306.0,93.0,0.0,0.0,550.0,640.0,600.0,690.0,,,,,,,,,,
2016,190521,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190530,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190549,Required,No,Required,Neither required nor recommended,1213.0,91.0,0.0,0.0,490.0,580.0,520.0,620.0,,,,,,,,,,
2016,190558,Recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,190567,Required,No,Required,Neither required nor recommended,1726.0,95.0,0.0,0.0,470.0,600.0,530.0,640.0,,,,,,,,,,
2016,190576,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190585,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190594,Required,No,Required,Neither required nor recommended,2085.0,94.0,0.0,0.0,520.0,620.0,540.0,640.0,,,,,,,,,,
2016,190600,Required,No,Required,Neither required nor recommended,1445.0,95.0,0.0,0.0,440.0,530.0,450.0,540.0,,,,,,,,,,
2016,190619,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190628,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190637,Required,No,Required,Neither required nor recommended,607.0,88.0,0.0,0.0,450.0,540.0,460.0,540.0,,,,,,,,,,
2016,190646,Recommended,No,Neither required nor recommended,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,190655,Recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,190664,Required,No,Required,Neither required nor recommended,1231.0,83.0,0.0,0.0,480.0,570.0,520.0,610.0,,,,,,,,,,
2016,190673,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190682,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190691,Required,No,Required,Neither required nor recommended,856.0,88.0,0.0,0.0,390.0,470.0,420.0,490.0,,,,,,,,,,
2016,190707,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190716,Required,No,Required,Considered,212.0,88.0,133.0,55.0,440.0,540.0,460.0,550.0,16.0,23.0,19.0,24.0,20.0,25.0,,,,
2016,190725,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,190752,Neither required nor recommended,No,Neither required nor recommended,Required,,,,,,,,,,,,,,,,,,
2016,190761,Required,No,Required,Required,222.0,88.0,62.0,25.0,400.0,480.0,400.0,490.0,17.0,21.0,,,,,,,,
2016,190770,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190840,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190956,Neither required nor recommended,No,Considered,Required,,,,,,,,,,,,,,,,,,
2016,190974,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,190983,Neither required nor recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,191083,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191126,Neither required nor recommended,No,Required,Neither required nor recommended,,,,,,,,,,,,,,,,,,
2016,191199,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191205,Recommended,No,Required,Required,,,,,,,,,,,,,,,,,,
2016,191241,Required,No,Required,Required,1572.0,71.0,961.0,44.0,580.0,680.0,590.0,690.0,27.0,31.0,27.0,33.0,26.0,30.0,,,,
2016,191287,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191302,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191311,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191320,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191339,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191409,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191515,Required,No,Required,Required,226.0,48.0,156.0,33.0,650.0,740.0,650.0,740.0,31.0,33.0,,,,,,,,
2016,191533,Considered,No,Required,Considered,236.0,58.0,82.0,20.0,450.0,540.0,450.0,550.0,19.0,25.0,,,,,,,,
2016,191597,Unreported,Unreported,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191612,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
2016,191621,Neither required nor recommended,No,Required,Recommended,,,,,,,,,,,,,,,,,,
2016,191630,Considered,No,Considered,Required,157.0,27.0,134.0,23.0,580.0,680.0,580.0,670.0,26.0,30.0,26.0,31.0,25.0,29.0,,,,
2016,191649,Considered,No,Required,Required,1085.0,66.0,472.0,29.0,530.0,630.0,540.0,630.0,24.0,29.0,23.0,30.0,24.0,28.0,,,,
2016,191676,Considered,No,Required,Required,206.0,83.0,94.0,38.0,480.0,630.0,483.0,610.0,21.0,28.0,20.0,27.0,20.0,27.0,,,,
2016,191719,Unreported,Yes,Unreported,Unreported,,,,,,,,,,,,,,,,,,
